nrCpfCnpjCliente
00933165000116
10258148000184
14959874000185
33959217000182
08021946000146
01650018000100
23521323000126
35379674000123
34658088000155
47176474000152
08615810000245
22870079000144
08284110000134
07992603000166
18330460000143
35514856000160
54368014000191
11382326000147
03737144000113
25157379000179
43227610000135
52203924000199
22766517000129
28584377000154
28128157000116
13847437000107
18232024000131
10915417000138
17392138000186
27434992000111
01045090000108
34874894000160
08639894000176
07563781000252
45039178000184
26153306000171
80847940000150
26575618000173
27614808000115
18799914000120
07999472000220
11223794000179
27434583000115
29075798000112
13055786000196
06860884000130
21911839000232
27653184000145
59065557000153
56992951000149
01337428000197
12550522000146
10760141000166
62495221000135
00339171000140
82673187000159
29524902000109
10516774000123
17517585000114
05356535000113
20354745000166
05831371000139
61373437000165
07119645000197
53607529000134
20886262000102
04958017000107
19517919000185
21526849000173
00424289000176
31131624000171
26609216000142
08698713000182
29445090000106
10911604000143
67926287000156
56280266000190
08224139000120
06202159000175
28371636000169
07594742000131
03518732006792
02083660000109
16433474000167
11594530000121
29944470000195
03523028000100
26706035000134
23222121000183
01609898000162
18179577000178
40795334000113
31076032000102
12094429000174
32680762000172
29791815000118
07361233000169
11054984000100
11969074000157
24122865000199
09943934000131
19259234000186
09184899000114
26710981000154
01208961000159
63551428000142
01715107000189
08829406000193
27815520000109
18131787000196
19011494000138
32184702000169
13864175000199
33041145000190
15519379000118
44950266000170
16895400000142
41283891000118
18656643000153
20882329000130
08830629000170
27947314000152
00969790000118
62041082000170
01579117000134
10583775000190
29967821000183
08875820000139
14042710000199
92383025000130
01313084000186
04515727000162
21197067000138
07951467000166
20437249000176
17724845000122
55147656000123
11182802000186
34005139000140
08435235000118
23464768000111
13540210000114
12011776000196
08434780000190
24366974000151
23407099000146
26845392000183
31094165000101
21980140000143
78268810000110
04651528000181
12519093000144
20675083000126
21055255000121
00599782000127
10518669000123
06697829000171
35078940000188
03403596000169
24325556000116
27828015000107
15490556000180
33165948000156
14527947000160
06218670000165
05966522000166
31650280000107
31485126000127
10516776000112
18634025000102
17370590000147
06326788000107
03039587000130
23823200000140
18226999000157
04255255000156
22199274000194
55681456000156
04946659000196
10576603000190
69342038000149
07117464000121
68765049000179
31057047000115
27882395000150
17059211000100
81898058000104
59968289000180
01283821000145
02605470000104
15145586000150
33820529000100
20390294000112
17056836000100
38303652000178
23351063000198
08829654000134
27208491000117
08182733000104
21346485000140
11193322000110
03719427000132
04686827000151
11915588000120
07593681000198
30541180000180
69260891000111
26131836000119
04924531000121
05971800000173
10912187000153
33211011000170
02067904000160
08098070000136
07543331000117
21511178000258
30499178000190
03958984000106
08929935000169
26725732000132
66087834000194
38059278000107
12039068000163
27361825000198
00903530000140
09609469000105
36558625000110
03166850000152
15662839000162
88788666000105
65784563000163
01840433000118
04902657000103
23104505000100
24082044000176
01984600000102
21756775000161
07700183000105
14583070000124
23799659000155
30146079000124
00101722000132
04846686000197
27219209000105
14606330000130
07625109000163
32001323000196
34749118000139
21405353000141
08715011000160
20122945000193
11105172000146
31175166000172
28266283000137
35035684000141
09209474000112
09561930000199
20357456000110
21071374000178
56469489000108
22629762000194
21969528000143
10861269000116
28876898000185
27734082000154
17755873000107
10722041000145
26071090000103
12069288000130
08166112000129
06951455000179
22865565000174
07847803000125
20295142000130
14005636000130
07221900000108
29805880000155
34119237000108
08611687000103
29150467000108
43890320000177
00511680000108
01027615000174
08893129000188
25684039000287
08967295000181
24674409000151
22840778000141
44588960002214
64196975000110
00534358000102
01389800000109
11511418000180
05197586000140
10440194000108
05366478000153
23877530000118
73710782000126
02404474000124
04506740000155
11117817000160
05739689000194
05431783000181
31904825000164
37848059000144
21182531000112
30012731000118
11100353000180
27444532000174
28461391000160
25317487000161
04770816000155
05141769000143
00297919000199
18918924000137
23831633000147
24129787000154
05912321000186
02421416000109
07505591000106
14594788000116
19568984000130
03512709000164
01220666000118
69402345002898
26064998000181
02915120000144
32928258000149
01495253000146
33411365000168
04633515000180
24486456000171
23177345000110
32559791000180
27018305000187
02487719000124
29415267000121
15815741000106
20838203000169
09051083000112
05816305000190
15210860000127
23850528000155
28007451000170
30071636000195
09571247000132
72687551000186
00595061000149
10297957000103
30189413000127
39773672000175
02920137000190
09332284000198
18597969000157
23108379000153
02539593000194
04151870000112
11133911000103
41116138000138
22084253000123
06177833000109
36751130000103
17745550000132
14202971000129
05483737000126
37681712000123
34168786000172
27509906000192
20915883000177
19569919000129
17480896000156
06085003000151
31931877000120
11405558000173
10963404000134
04286594000108
31474892000196
17889044000117
22265051000188
57645574000134
25611807000191
03719199000109
21998356000136
20446186000114
31007716000144
10322831000133
14506278000140
30897700000191
11257471000104
67291054000124
07506791000175
07730904000111
31569644000129
10250874000150
19161815000180
01172160000180
82871005000154
02228855000108
22245703000112
12791283000116
18019923000150
02409573000107
29551308000107
16801447000108
24873723000163
04765528000102
29768679000145
26455322000119
05770211000127
86702834000164
31671814000181
04394568000195
05433186000196
07593257000143
03810221000113
00351210000124
62356878002327
14666362000120
12706721000109
08692343000176
21044962000112
01994951000196
13203571000175
25216638000195
03753945000415
28346095000119
51578417000177
03743091000143
33447432000102
01428029000131
79059820000109
09674465000100
09442524000107
10964411000150
32464966000176
27660444000100
05527789000157
21020956000125
00435988000111
20815736000125
10467346000158
02318625000121
09457099000120
36984752000181
27757349000129
27437891000102
10882003000150
37598080000139
12122225000108
08233667000146
08946214000167
40476368000145
03736518000186
76648500007451
38825707000100
10833300000105
10700132000180
18625056000105
29891395000141
15466203000145
10885732000160
97467856000103
24931322000112
08527844000105
31638524000136
00662637000143
04094583000118
20179216000173
16938420000153
05546689000178
12280543000270
20305591000112
03689851000181
01200788000142
07954091000143
14078616000190
26020152000140
10477888000101
15009924000126
05455558000185
02905110000128
21172673000107
42912864000120
09621645000116
23655332000100
30264491000149
15240878000171
20704465000130
12638555000142
07090255000131
00442601000154
14999429000149
14936077000182
06225792000189
24406898000160
62934690000294
08259891000107
90763335000154
01362133000170
29763978000197
33611817000155
12006648000154
94085594000124
02449246000170
01007201000183
35311084000169
02981979000151
24387838000148
09129946000127
08408748000130
86900578000110
05251610000181
26712998000140
36757644000176
21433693000186
26637833000151
23950726000190
04707366000156
02317249000150
32604418000102
00507666000130
22912048000109
21543239000188
05826228000159
03119607000183
08659172000183
18311644000166
17283532000348
20931898000129
18156178000191
06138476000170
06080227000170
14875194000183
20337276000177
02398811000118
90482829000160
36850791000196
15439339000166
41235651000148
27001300000141
01220005000192
05100080000170
24763489000111
16794464002877
06969778000190
08782548000142
59409466000198
31174110000101
04595297000136
29402622004387
34514320000181
44197044000129
20991448000121
00154801000101
31795030000165
21418040000128
19080345000120
09343531000151
34986857000144
32418589000139
08684492000193
32703180000164
02927920000185
20648046000129
07973263000126
65880148000103
30909512000136
08703452000141
35383297000104
06115582000138
21735430000121
53329421000127
09232594000130
05611519000120
65225195000113
25086128000140
29650695000139
06245372000164
25089019000187
94002136000184
21901167000101
32774878000170
18459557000150
27081659000176
29885539000157
03853315000170
05359520000109
01935814000180
10476296000175
30596218000111
17273847000223
22636739000127
13452724000118
69183143000182
36178768000105
10855466000122
33759218000183
39735874000122
30769685000104
02001597000548
03159602000184
07350129000179
04491703000110
27794440000114
96591524000173
56433964000188
13133223000179
05801563000100
05954154000136
02074416000180
22799552000144
22303462000463
04815727000188
08558124000107
20282636000180
04871392000115
29843862000168
09009222000140
28590246000180
41730277000157
28424563000126
35955805000173
08736430000188
09641977000162
27149929000133
11271039000160
69314797000106
09463222000204
07939324000139
03830947000118
17237110000174
40761538000133
40401341000193
17746235000120
27574953000110
29147587000148
24923124000107
71529929000150
07438329000188
18571442000153
25006848000159
09663750000118
72246895000150
34691911000124
17485451000169
24612338000162
14459800000180
14840883000152
35432739000157
07592189000106
25062772000189
28652179000180
39348643000166
56642960000100
71997316000148
09560393000162
86817459000106
35674751000178
01026828000181
30582469000147
36364064000119
13896271000119
52676400000115
01112083000173
15283366000192
20423262000176
39562067000155
05117537000150
11030621000134
07696753000122
03910816000140
33187488000167
26439022000146
64894280000101
03844355000155
21689389000102
12540195000141
87262754000106
33150813000117
01004835000182
04910649000109
02802833000100
10830739000184
03900577000148
36375253000197
30837135000177
10520227000111
30318061000162
17306548000167
08146542000189
21852904000115
26961076000177
32897769000140
13026004000190
00782033000130
18144977000148
04695671000175
40869463000109
00000423941801
10277682000138
07621282000193
08296641000147
32134754000120
16917372000117
14860119000149
30235906000156
02484563000128
15765924000156
22407644000131
07241861000100
40306291000165
08759282000117
08835124000107
28430943000173
30658784000100
01777491000144
01188519000108
27595780001007
07196885000195
07431879000175
05903376000120
28618605000160
19347000000190
24788059000154
60433778000116
04980302000124
64017759000160
21039719000106
14467431000177
33241511000154
04612943000126
04367343000140
92594159000108
76107440000104
11141001000172
07411334000105
11068642000149
11250592000116
08093442000131
34520289000191
19170525000101
21589541000177
06229796000135
07890198000175
26256961000155
10510598000112
11638690000125
10476650000161
14314125000109
24131413000173
08991527000137
19869036000134
63557474000159
10626868000155
43069899000101
10261406000181
18311131000155
24556723000130
15497338000178
11836196000175
25126591000179
20766353000104
34690056000137
09157921000137
28866670000104
19907274000197
29856620000109
50954155000135
01301783000106
05339769000152
27935312000143
82461310000178
06981094000103
03859849000103
09592370000130
02967761000142
32179209000150
45786953000165
08963533000180
10201674000108
22525442000194
42469611000123
05929196000117
21457229000120
28693542000106
03135751000103
05362003000199
33186416000103
33041709000194
19016821000144
27557959000189
03547945000116
07003293000100
03695904000177
05800262000154
21310717000100
10486497000153
18422306000100
82254822000163
07409382000150
21586481000139
04663331000162
10634007000119
77788297000126
24037104000139
29063607000100
28110366000132
24717426000129
28682476000179
06082858000129
08262252000109
21332219000168
20147835000186
20401330000104
21008765000148
01168266000100
21747543000147
05095238000161
07515821000100
32322449000162
28508705000133
81605867000172
04429377000111
12911000000122
18792577000149
15402024000144
18275646000147
33325841000128
34447107000102
00944944000117
01228679000133
05457605000120
18105796000102
01648895000138
30654278000143
03536872000167
09158152000191
01042476000158
03647692000152
49748023000178
04704842000185
08998686000163
23019909000197
09569114000121
09021751000169
04743025000136
06351146000168
09019699000106
09375326000178
04032424000199
10658840000108
35247332000150
21797639000110
10783915000174
06140801000139
21983091000100
28807665000120
21589563000137
22975824000110
11177521000135
07487265000105
03637557000126
51884799000167
05318657000115
18832898000120
21749545000175
06029824000170
01331525000172
14292492000140
09323571000131
13171270000107
19105481000128
21398422000137
71551709000123
08879643000240
28738665000116
41207788000199
36106528000197
03779297000123
27244645000126
19133070000146
57149833000136
01306145000188
35283753000136
19943985000117
34266206000180
15005632000115
72894926000189
33950761000163
07750996000100
08172077000150
96705066000156
09561239000105
08182756000100
01275895000130
52681459000100
89713861000473
25305967000102
20730379000100
11257721000106
07934407000135
26159115000117
05581720000101
90035676000103
06216368000178
36407136000168
08423434000106
07844950000141
04301504000100
19698487000156
76630573001566
02558244000110
08418610000111
14638245000153
23711905000175
03434117000171
19491165000131
03680547000173
16985597000100
18701678000167
18160695000134
94963733000175
19495098000123
49785694000109
05857980000167
14269643000140
07827911000136
31485961000167
05699982000175
21543589000144
21917204000161
04613222000130
84591890000143
03701292000188
11387666000160
12458287000187
00358169000118
22684768000164
07617101000155
12527277000156
74251497000157
16936388000177
24375406000117
22602437000138
73200396000194
03266643000170
04841377000124
53865531000294
17125256000128
08976609000102
07165811000191
93554855000145
14293917000136
09023200000134
28015364000164
33232247000192
22131491000142
02308677000117
72981541000159
22900162000119
24788643000100
13021305000121
03824881000153
08380802000267
21980600000133
04358178000160
00209256000103
00581671000193
04907249000136
20024768000102
24471836000132
08519147000102
36208541000157
05685332000170
06127986000141
34517351000196
19317229000182
34891754000109
61354668000121
27023059000151
13962818000137
10917552000112
26015901000140
27178245000160
36455625000195
30153102000108
33202217000133
60263134000127
11370998000132
28541665000121
22216908000170
27491127000107
37683168000159
24156239000113
23835377000166
07343554000130
03724274000111
02846603000134
03586417000176
05391213000105
37832649000189
40247226000106
19923711000166
12126395000152
03376054000144
11280354000153
05866686000111
21142431000162
11482612000184
23877942000158
31718869000108
17712285000196
00795002000114
74270208000167
94792389000107
53400248000610
65968372000151
28760853000140
04194895000101
36371899000104
29402622003143
07210957000101
20398255000161
39594530000140
07522669000192
07445673000102
04248271000111
33372273000116
06221965000190
21567726000180
02300137000197
08789769000142
74555459000198
18269328000173
00158200000177
02475773000150
13267786000150
07855338000174
06142292000183
31306211000180
18495695000195
28667305000170
37897032000141
03310958000177
32927981000103
00080249000154
47720047000193
35896276000184
07174223000114
04840993000160
04169436000321
27659038000127
21270853000113
30051215000100
00927407000169
03182189000179
42995051000140
15019562000154
09337470000110
21812398000211
68765049001221
28110901000155
09652820000132
15865365000156
15553366000246
07134341000107
20352600000126
26764858000116
30192178000142
13394732000155
04824149000146
07515168000189
08170849000115
03418798000184
04497310000114
07908724000187
15006634000129
11112853000131
60854429000178
55818629000135
21168684000105
28201230000138
23073998000150
36667094000102
83102228000110
31828357000196
24032412000171
05543446000186
02805669000186
28557103000176
20820972000130
24125576000143
00919778000107
06219583000122
11620732000109
38204528000155
13592077000140
39483319000150
08227380000103
11076410000132
27825100000103
18484895000142
10816535000199
03013973000153
05608920000100
06094450000177
04930262000106
02883512000179
13033097000180
21177714000140
21576813000102
09429293000100
16833423000122
13142323000161
26291324000110
29556901000146
54150503000172
33158494000196
68392125000148
11678712000180
08958590000171
08618728000193
43747559000192
17472752000158
23377642000100
60988268000105
48816169000140
13114300000143
71449201000119
11401813000100
00772675000159
10287479000142
13408791000135
53866034000120
31865822000169
24603865000100
35176648000106
04290277000157
76630573001213
12072433000131
30131913000108
34977291000194
13398389000117
54785100000108
88287115000150
03492367000168
03028229000122
80076276000192
17513667000190
08662410000100
05911650000102
28365155000140
03287527000137
29305660000162
66638859000139
90239401000191
16659689000109
36710964000170
19468324000187
09024614000269
29760359000149
07002244000152
22720697000108
12633678000190
36312064000175
14376678000188
10392044000168
48062408000114
22840067000177
11715523000130
03887659000108
35636102000182
05859093000128
01593450000106
06007971000140
14387535000171
19257396000185
14141533000106
73809790000124
02148113000164
05542771000124
76498922000132
30107062000168
57600249001712
15275622000108
13490707000175
06997539000143
26290286000180
15623065000160
13604204000183
23067140000182
00556806000160
22552058000180
26347156000137
04464551000167
00625839000115
05784280000190
15623144000171
27469042000122
10214025000141
06889694000146
28491925000100
29983031000191
16551898000126
05456189000145
08194869000126
11668184000189
09178147000140
30283391000160
66381674000191
00844089000172
29886070000170
51767267000140
19082487000127
36905079000147
54565635000165
47903380000138
02188740000129
82604042000104
17387953000157
18036890000157
32151464000195
01866033000181
50982214001401
11060641000158
17271944000104
14416914000142
01958719000100
04923432000125
27612233000100
18839835000103
48555775000150
13833052000190
01765254000163
69037240000167
07238852000160
78126950000154
19853022000122
84453844033000
01092817000108
13476419000166
14555868000162
25336228000188
30394862000107
86609575000121
04988741000183
00024049000184
08278325000142
85298115000167
28342105000148
27866762000121
12099780000158
35595016000179
03167138000178
04990321000131
28442691000100
06991222000108
63610711000106
35184762000170
07265801000128
69599462000173
17614345000138
41695220000164
06256406000116
60608007000112
10369321000111
02690224000106
56224959000165
74486531000172
08069253000123
33486939000167
07188408000188
11542880000144
24139174000106
17863363000153
23658415000152
29330336000102
23327407000123
24944166000124
33403677000120
00029370000151
06245373000109
13131383000189
03458186000115
10956319000149
04957813000125
32467059000180
22297560000192
11184702000199
02812930000175
20362118000177
13048751000120
02036583000136
04320171000159
08806930000149
68994821000124
16442885000119
34990470000161
09433321000154
05648247000132
36529610000124
07942389000133
07596496000157
32681683000186
02796815000154
14544402000161
05852526000113
36824110000115
00980891000190
05467453000146
10157562000105
32858207000198
04068080000178
10675514000109
28716481000155
06064229000176
25109894000183
19741547000176
10409474000145
25259147000121
04222033000137
30962609000102
00701908000122
05296289000151
63489488000182
29339253000176
05278562000115
02016976000188
24081021000147
00902358000100
01502066000142
26857146000141
28390381000181
02671331000189
22343218000181
01799202000108
18795543000108
22849214000170
07241375000354
35794969000166
21568806000150
22575952000176
30122433000180
17456539000152
05630771000186
20059692000150
02384871000262
20868582000130
28915979000147
13033370000177
04153587000120
30234889000132
42163162000190
18602665000130
21537804000102
14683021000163
59104422005704
09674479000116
02885326000179
13931207000121
31333171000166
12183082000136
09436562000157
04752451000136
37632726000157
07408809000104
04470103000176
10198254000110
34213418000107
14787342000108
07091289000140
92228048000170
53121356000301
40560393000102
07191477000140
92995042000128
55010060000187
03125179000100
09815398000199
17514634000165
15043230000105
13612094000100
19779489000170
11528161000250
28855887000119
38135372000106
07735958000170
14030816000172
04049438000115
10817746000146
22527171000106
19118908000122
02717808000110
22579338000182
08010445000164
52414232000190
14950590000128
08541338000162
34382255000188
12497587000175
01089179000168
03159450000110
07323818000275
13110889000101
05660666000190
07192679000107
03552769000100
33443073000107
58071283000142
14893216000138
06915802000108
09011195000140
30577199000186
92736040000890
16567142000175
10144213000140
25261328000192
06097920000156
11076635000199
03038132000109
28290210000180
22385025000193
55610414000124
11000985000171
04098483000160
42172358000141
22331046000126
01657353000121
09472548000109
16984779000167
07702013000151
51724722000200
08694232000107
07672303000108
24577174000180
04394207000149
20094993000115
34707719000189
12564285000172
34212171000104
03335896000158
37287260000108
34732274000197
11398361000154
13733486000119
05907253000167
11117837000131
13035816000100
18826282000146
06865868000130
11266787000154
10709201000116
09421065000185
35049168000176
35964827000108
00713021000154
54638960000100
13457474000109
25396359000150
11449611000138
08324196000181
19803192000100
06934679000172
31049264000163
09154288000123
32658505000134
18382235000150
12558981000176
31569472000193
29968995000160
31613176000142
32819345000168
34059478000109
13079001000115
63897003000190
01785839000145
01860823000150
03381905000147
26225017000130
22303462000382
09147915000107
69331916000120
07230270000138
33566680000164
33566174000175
25961556000175
14816164000104
17266294000109
07939824000170
10504333000101
07997397000187
04769759000194
01978092000141
47328273000123
05992245000166
27883379000181
23148612000121
05413934000179
04457023000180
31963097000161
11339125000167
10550407000146
09458482000100
31373002000150
12664208000194
43836352000194
28431469000102
43700114000157
22835172000118
08717047000182
16489320000197
22416253000183
13518149000109
37304425000102
06267903000110
07394278000130
18940374000152
04034495000120
07174811000158
58115494000130
03326140000142
14450044000128
30715363000174
58201039000157
16755915000147
27153491000167
55077622000100
03532724000174
11220436000102
17271837000259
09234382000192
00480066000126
21239808000104
11142575000165
61381323000248
01533103000180
21061747000120
26526721000123
58218678000125
03377310000118
00027164000102
27069570000194
04594235000100
48547848000161
06248418000107
24846094000182
14766051000133
08690186000160
07255734000160
22784365000197
07001588000147
94276433000118
19794980000170
76648500006803
18172378000138
05771750000180
26271389000101
22911710000106
17364036000157
07591224000164
65076689000183
04049954000140
35326389000144
11251470000144
08699107000181
29775313000101
03372420000197
37991985000174
46587618000109
10801234000191
54254545000153
36671944000138
02140567000199
16652896000123
79201224000111
08517272000175
32763013000290
08593960000114
07823168000146
15200789000100
02801117000108
21793568000187
78947694000247
03228542000104
23495064000106
24410180000148
07646325000195
29402622001019
23563288000108
07279081000150
07380638000144
26942186000191
03222955000181
07760714000147
09208675000103
32448532000182
32233692000104
32533506000152
28281308000171
41078585000140
09134505000113
08083442000150
10522130000148
19713609000136
07692950000173
15545984000163
13207866000110
16443108000199
10963644000139
31229179000187
04911702000188
01370013000115
67064311000195
37998358000165
08185060000138
39888320000165
05998624000163
07230600000195
10204701000104
09247220000199
09482158000110
04627522000179
05761046000147
06240670000161
22681687000100
01685000000135
17536682000154
12096573000140
11105782000140
03551831000140
03389063000170
89151971000146
11581853000180
07248484000131
01832895000193
34661892000193
83262923000220
08079301000164
11329773000132
89996706000169
45523719000145
08752174000112
03865887000179
02212964000129
13692293000167
06130457000105
18325299000110
30647351000150
04242807000191
07979465000185
08722658000119
26254756000150
19167309000107
07904608000190
03613816000189
19225611000166
22053125000112
03709445000133
14336654000103
31250027000166
16583939000166
29582039000146
07958136000158
00140738000154
02862523000172
04168821000192
10465988000118
23394319000144
03008835000186
11623831000136
15699464000105
43936913000127
08435115000110
02121163000158
08781702000161
23749532000121
51557106000121
34798874000158
16552167000103
04864315000138
10463731000127
05273303000100
11398804000107
67317685000175
15755212000156
08964646000109
43776475000187
00023464000113
08893200000122
15631949000167
62050034000148
33266722000141
36547265000151
12650747000174
11991093000180
12824622000113
16776765000158
58697939000137
11270058000171
19001456000102
31273879000179
56083652000191
00454453000198
35712070000157
05731200000138
17198100000177
11354470000170
26834675000120
09454813000126
07523661000140
29841294000166
06095865000165
01344435000116
17413825000130
08612596000192
04354236000187
50279801000106
17759509000115
23947210000197
10698142000128
01014980000144
07152826000115
18303332000100
31656576000135
00394494011170
20343016000104
45101151000174
06220497000563
21136581000163
03607174000105
03339432000110
18231052000134
04904860000100
35240782000110
49254980000148
05843352000122
37213329000140
02497668000111
04671619000189
05342245000110
28377645000167
00971698000192
28489777000180
05095726000179
30864544000162
25094299000111
20820340000176
05503476000169
01943682000139
29170843000118
34179198000134
44588960000190
43670769000120
04104117000176
40611539000100
20731409000195
28563503000194
35750922000109
40504111000150
22107013000105
23890105000169
32660485000136
27273479000196
03077604000124
08677502000163
27456381000174
23329775000100
34978954000195
02365874000178
11977831000134
25014360000173
37462948000179
31993997000151
27998560000133
07158329000124
04872300000111
08302437000191
03869945000132
10843657000174
07753508000100
74347980000130
09015796000120
18186505000158
28807917000111
41251058000195
30400971000190
18073051000109
29808324000132
03422350000134
11131694000112
22873057000138
14441518000175
45137356000100
40924534000129
13506821000146
09236090000199
05434628000119
03992748000106
27240260000190
13024975000100
09065112000103
05786242000176
14599453000190
11964180000148
18196057000173
29049500000108
05574630000193
27776919000128
21230440000105
14442574000124
20876318000148
14080777000118
04058126000178
03328973000142
42204644000141
16751261000183
24734016000196
04076904000151
10600792000199
10291703000170
22958839000170
57519191000110
05617354000101
01581485000117
04424327000141
04957843000131
19044352000177
67668384000196
15233784000175
15589650000191
16032344000112
10194259000174
29452580000130
04124669000146
01528415000103
05035230000100
12903671000141
32628456000197
29106313000100
35479940000190
44207227000188
74661406000151
07127192000140
28871402000180
10826164000126
81175416000142
15606117000190
14222777000105
18139562000186
28169899000190
21847232000150
13720889000123
08279856000150
27072217000163
26307200000185
42606926000175
23257016000180
14733713000179
04566986000112
17799524000197
37546417000164
28841012000168
30471274000120
19978138000198
01934723000120
30014433000167
02813147000126
05913748000107
22369066000196
07750620000197
10230591000147
46053228000140
03299884000115
57749400000111
00598654000169
35190301000100
45752047000140
78636222000192
08064703000195
28336700000170
20929539000137
18740352000149
03095146000156
07007863000130
11625638000134
27081326000147
11153259000199
01404076000145
29656461000107
08667265000150
06032470000113
02395172000137
04162659000103
24022272000150
26749742000108
11368658000177
10612864000118
33012830000198
03803861000104
02620826000189
00932044000150
34020428000118
12904960000165
12285092000182
31650836000165
33658749000180
25370548000154
22019569000131
19796880000182
23015854000147
19924973000145
08027355000186
12815917000123
27502668000193
06073164000125
29995950000185
33010786010816
41796787000127
13454806000100
19787935000198
36623011000175
30417843000159
34876858000136
11110342000180
08849584000186
09220254000190
31315292000185
23372045000192
07303383000116
32803477000100
12607991000154
24144040000175
04756420000153
31687674000130
31920126000108
24099281000140
03443105000103
34693309000126
10511918000159
08589456000140
01204545000182
03232812000150
11697706000170
24377409000190
33432128000183
04695970000100
27601184000100
72801954000104
07924224000139
23772814000140
33241238000168
16973435000152
04348130000170
36181089000187
17172776000191
39513086000191
04508379000104
08803316000123
06067931000193
30693182000194
30259143000183
30937417000146
65875270000191
33166381000132
16478799000166
06275635000188
05054745000157
12278352000192
11234954000185
01694638000485
23862381000113
10791483000143
05814928000123
21134427000152
15547465000134
73142705000117
49295900000100
33466981000116
29790594000163
21996884000156
34691593000100
43356446000166
24962477000116
08439067000139
04009616000184
09050484000158
28398457000115
94616075000145
30774209000173
01753023000130
07037451000142
23265561000118
30750311000139
17489325000182
24417265000158
10556094000133
04736082000198
14459644000157
04365468000130
22654182000157
12355310000108
11692047000180
08032208000102
21220003000100
05475305000173
20344615000142
08864669000133
15062993000101
27961197000181
33107063000109
27586423000191
00416115000161
12999607000106
14854828000111
11154565000140
28515782000110
31676597000112
16675337000139
07531364000147
08982199000102
31445239000107
18189546000106
03415278000118
10578355000116
35377953000158
33978887000146
22032669000106
03910487000138
06263953000129
09611338000154
19691011000193
31287711000112
11353793000149
10479767000107
15055224000178
05955541000197
28112345000156
50066588000154
09259935000161
35521657000189
33911825000117
15527720000187
30286853000100
02304300000190
36016981000102
04828913000151
01081120000123
29001478000118
04112114000184
81065302000140
18558444000102
25266558000144
22918100000134
31279820000198
58918129000163
81407413000197
02913365000132
31551497000160
03364572000148
32110241000180
36244641000139
65644478000108
05648096000112
40801712000124
32564467000150
26033888000314
18907173000153
06125699000100
35679425000153
05361149000110
28187343000126
03972822000122
04702867000140
10917022000174
04828531000128
07792512000187
05832062000183
12423997000171
09536399000102
07449398000197
11758206000100
95832150000178
13457459000160
14579166000119
07667183000142
04441163000160
35264140000151
02497941000108
04886204000122
10745854000150
34131049000103
28515824000113
77194306000150
70219514000118
19710467000153
12213464000165
15121317000153
09227879000183
02498249000102
37230600000156
07904173000183
01701615000108
34913413000189
67126540000197
20459130000102
58603341000131
21073612000184
13995108000103
03351245000151
94796687000167
11970713000102
04780701000141
23493491000155
07423416000161
22258500000160
11746073000143
32220099000123
92644483001319
05337338000157
00565437000172
21262680000191
21529337000160
17893075000141
24496652000127
22589596000140
18397324000170
